num_conta,cod_cliente,cod_agencia,cod_colaborador,tipo_conta,data_abertura,saldo_total,saldo_disponivel,data_ultimo_lancamento
710,710,7,48,PF,2019-06-26 12:44:00 UTC,3706.8255000000031,3069.4100000000026,2022-09-27 22:56:46 UTC
732,732,7,48,PF,2018-07-26 14:07:00 UTC,26142.373000000011,26741.500000000011,2022-12-29 22:57:44 UTC
755,755,7,48,PF,2019-05-27 13:47:00 UTC,48347.008400000006,45095.630000000005,2022-12-29 23:59:59.120822 UTC
756,756,7,48,PF,2021-01-16 12:06:00 UTC,11326.051199999998,11697.769999999997,2022-12-30 00:00:00.894387 UTC
769,769,7,48,PF,2017-01-07 14:53:00 UTC,3666.8720999999996,3430.0699999999997,2022-08-29 02:51:43 UTC
787,787,7,48,PF,2017-10-10 12:04:00 UTC,109334.01150000002,103374.03000000001,2022-12-29 23:59:59.897455 UTC
796,796,7,48,PF,2019-11-08 15:59:00 UTC,5281.9224000000031,5077.3200000000024,2022-11-30 08:27:05 UTC
802,802,7,48,PF,2015-11-05 11:08:00 UTC,32374.373400000004,29643.65,2019-03-14 13:46:53 UTC
824,824,7,48,PF,2016-01-07 12:26:00 UTC,18454.70589999999,19004.62999999999,2017-05-11 03:33:48 UTC
839,839,7,48,PF,2017-01-02 12:37:00 UTC,14016.338000000009,14495.29000000001,2019-10-04 10:15:58 UTC
855,855,7,48,PF,2017-02-25 13:28:00 UTC,48777.107599999988,44463.939999999988,2022-12-29 23:59:59.12807 UTC
880,880,7,48,PF,2017-06-06 14:49:00 UTC,20335.09320000001,18485.37000000001,2022-12-30 00:00:00.847649 UTC
883,883,7,48,PF,2015-09-05 16:18:00 UTC,29382.132000000005,28322.770000000004,2017-05-01 11:52:54 UTC
937,937,7,48,PF,2022-06-16 11:01:00 UTC,1659.4314999999976,1094.9699999999975,2022-12-29 23:59:59.334982 UTC
967,967,7,48,PF,2016-02-21 14:33:00 UTC,62645.7786,61092.73,2021-05-01 18:32:58 UTC
37,37,7,64,PF,2022-07-03 16:07:00 UTC,352.04000000000065,328.26000000000062,2022-12-30 00:00:00.548502 UTC
47,47,7,64,PF,2021-12-07 11:46:00 UTC,37349.644499999988,35527.589999999989,2022-12-29 23:59:59.13653 UTC
82,82,7,64,PF,2019-07-03 13:17:00 UTC,2813.9320000000039,2530.1000000000035,2021-01-31 15:14:12 UTC
89,89,7,64,PF,2021-08-26 13:23:00 UTC,69758.359999999971,71055.329999999973,2022-12-29 23:59:59.589585 UTC
103,103,7,64,PF,2018-05-25 13:51:00 UTC,38172.345899999978,49975.529999999977,2022-12-25 01:32:24 UTC
126,126,7,64,PF,2017-07-25 12:04:00 UTC,57292.045200000015,52158.790000000008,2022-05-19 21:41:47 UTC
142,142,7,64,PF,2021-10-04 15:56:00 UTC,229.98999999999984,370.29999999999984,2022-12-29 23:55:11 UTC
165,165,7,64,PF,2020-01-23 12:15:00 UTC,9170.9330000000027,8355.7400000000034,2022-12-30 00:00:00.817421 UTC
167,167,7,64,PF,2021-08-21 14:10:00 UTC,132218.80940000003,121260.38000000002,2022-12-29 23:59:59.968117 UTC
213,213,7,64,PF,2019-08-18 11:33:00 UTC,60366.020300000018,55301.670000000013,2022-12-30 00:00:00.30342 UTC
225,225,7,64,PF,2020-08-18 14:58:00 UTC,419923.1778,411617.06,2022-12-30 00:00:00.269647 UTC
240,240,7,64,PF,2021-03-16 14:29:00 UTC,6642.5579000000007,6437.9900000000007,2022-12-29 23:59:59.51902 UTC
261,261,7,64,PF,2015-09-20 12:35:00 UTC,40119.078599999986,38945.429999999986,2022-12-29 23:44:39 UTC
263,263,7,64,PF,2017-12-27 13:22:00 UTC,14228.49259999999,14502.429999999989,2022-12-30 00:00:00.617224 UTC
267,267,7,64,PF,2022-09-12 11:33:00 UTC,15860.1976,15184.189999999999,2022-12-30 00:00:00.444154 UTC
289,289,7,64,PF,2022-12-11 14:34:00 UTC,392.81120000000021,392.94000000000023,2022-12-29 23:59:59.132011 UTC
292,292,7,64,PF,2015-10-10 12:03:00 UTC,134384.26400000002,141742.22000000003,2022-12-25 23:15:34 UTC
294,294,7,64,PF,2021-05-13 11:44:00 UTC,52858.188899999986,53347.529999999984,2022-12-30 00:00:00.992566 UTC
302,302,7,64,PF,2017-01-10 13:05:00 UTC,47083.895999999993,43163.69999999999,2021-11-16 14:44:15 UTC
303,303,7,64,PF,2017-04-11 13:13:00 UTC,59.479200000000013,31.210000000000012,2021-04-10 22:33:27 UTC
315,315,7,64,PF,2022-12-19 14:37:00 UTC,15067.777299999996,14528.579999999996,2022-12-29 23:59:59.317419 UTC
329,329,7,64,PF,2019-06-25 15:18:00 UTC,22775.0598,18148.489999999998,2022-12-30 00:00:00.84273 UTC
379,379,7,64,PF,2021-02-21 13:18:00 UTC,1110.2640999999987,873.59999999999877,2022-12-29 23:59:59.357548 UTC
412,412,7,64,PF,2020-12-01 14:13:00 UTC,299.25280000000049,233.56000000000051,2022-12-30 00:00:00.335954 UTC
423,423,7,64,PF,2017-11-26 16:12:00 UTC,7737.6027000000013,7639.3100000000013,2022-11-13 00:07:27 UTC
441,441,7,64,PF,2019-06-05 16:33:00 UTC,23947.123200000009,24571.720000000008,2022-12-30 00:00:00.018795 UTC
454,454,7,64,PF,2022-09-12 13:27:00 UTC,1612.0416,1266.84,2022-12-29 23:59:59.804937 UTC
461,461,7,64,PF,2021-03-12 15:04:00 UTC,472.88340000000017,285.26000000000022,2022-12-29 23:59:59.315902 UTC
482,482,7,64,PF,2019-08-23 11:22:00 UTC,67872.970000000016,67382.170000000013,2022-12-26 18:18:07 UTC
538,538,7,64,PF,2022-11-25 11:24:00 UTC,2676.2988,2429.12,2022-12-30 00:00:00.311419 UTC
542,542,7,64,PF,2022-06-02 11:54:00 UTC,275.72999999999979,249.03999999999976,2022-12-30 00:00:00.246974 UTC
546,546,7,64,PF,2019-12-14 16:56:00 UTC,134.73899999999657,83.899999999996865,2022-12-30 00:00:00.590251 UTC
551,551,7,64,PF,2018-03-13 11:48:00 UTC,30963.524400000013,28648.37000000001,2022-12-26 11:10:19 UTC
558,558,7,64,PF,2021-08-23 12:15:00 UTC,359.55999999999983,148.95999999999984,2022-12-29 23:59:59.756309 UTC
565,565,7,64,PF,2016-06-28 12:31:00 UTC,4723.7934000000087,4450.3500000000085,2022-12-29 23:59:59.361189 UTC
570,570,7,64,PF,2021-12-14 10:13:00 UTC,1634.6440000000002,1530.2000000000003,2022-12-29 23:59:07 UTC
595,595,7,64,PF,2016-10-11 15:15:00 UTC,244085.12549999997,251588.80999999997,2019-07-28 15:05:07 UTC
657,657,7,64,PF,2020-03-06 13:40:00 UTC,76149.840000000011,75325.040000000008,2022-12-29 23:59:59.664969 UTC
673,673,7,64,PF,2016-09-09 14:30:00 UTC,92837.586999999985,86746.659999999974,2022-08-19 17:46:19 UTC
686,686,7,64,PF,2021-05-26 10:49:00 UTC,9942.3683999999976,9726.4699999999975,2022-12-29 23:59:59.939569 UTC
702,702,7,64,PF,2017-05-25 15:10:00 UTC,26386.725699999988,26892.409999999985,2022-12-29 23:42:02 UTC
709,709,7,64,PF,2018-09-07 11:13:00 UTC,111450.85120000002,107095.24000000002,2022-12-28 04:19:32 UTC
722,722,7,64,PF,2018-05-16 13:22:00 UTC,13669.026999999995,13064.999999999995,2022-12-29 23:59:59.593951 UTC
738,738,7,64,PF,2018-12-19 16:10:00 UTC,17755.958300000009,16268.020000000006,2022-12-30 00:00:00.196002 UTC
746,746,7,64,PF,2021-08-27 15:36:00 UTC,6437.8751999999949,6676.2799999999952,2022-12-29 23:57:27 UTC
754,754,7,64,PF,2022-12-15 14:27:00 UTC,1251.1583999999991,810.27999999999906,2022-12-29 23:59:59.225241 UTC
757,757,7,64,PF,2016-12-10 15:46:00 UTC,7591.24,7573.15,2022-12-30 00:00:00.249453 UTC
792,792,7,64,PF,2018-12-08 12:54:00 UTC,40346.726999999977,38036.239999999976,2022-12-29 23:59:59.722139 UTC
818,818,7,64,PF,2021-05-08 12:31:00 UTC,40853.201399999991,41083.459999999992,2022-12-29 23:37:02 UTC
851,851,7,64,PF,2022-05-02 10:45:00 UTC,182.17919999999972,152.00999999999974,2022-12-29 23:59:59.256705 UTC
857,857,7,64,PF,2017-05-14 14:29:00 UTC,1985.6648999999991,1836.7099999999991,2022-12-29 23:35:39 UTC
865,865,7,64,PF,2019-05-06 10:03:00 UTC,11394.444499999992,11738.349999999993,2022-12-29 23:59:59.154938 UTC
873,873,7,64,PF,2021-05-25 15:15:00 UTC,179.77120000000374,171.20000000000383,2022-12-30 00:00:00.872384 UTC
874,874,7,64,PF,2021-11-20 10:46:00 UTC,187.6128000000005,67.710000000000548,2022-12-29 23:59:59.217707 UTC
917,917,7,64,PF,2016-05-18 11:07:00 UTC,2074.1212999999962,1890.9999999999964,2022-12-30 00:00:00.003824 UTC
928,928,7,64,PF,2022-12-16 10:46:00 UTC,1453.0847999999992,1108.9299999999992,2023-01-08 18:51:04.806542 UTC
936,936,7,64,PF,2017-03-27 16:43:00 UTC,95650.128599999967,98589.379999999976,2021-07-24 07:40:28 UTC
951,951,7,64,PF,2018-11-19 11:53:00 UTC,5283.1565999999993,1806.9099999999985,2021-05-05 19:10:09 UTC
957,957,7,64,PF,2020-08-10 15:07:00 UTC,14387.0916,13140.679999999998,2022-12-30 00:00:00.183784 UTC
973,973,7,64,PF,2020-12-25 15:51:00 UTC,3776.5786000000021,3691.8800000000024,2022-12-30 00:00:00.572579 UTC
992,992,7,64,PF,2020-02-13 12:01:00 UTC,2219.0099999999993,2138.1599999999989,2022-12-26 21:11:00 UTC
994,994,7,64,PF,2015-12-02 12:23:00 UTC,19719.414,19764.440000000002,2022-12-29 23:59:36 UTC
7,7,7,84,PF,2018-09-12 13:08:00 UTC,98.6544000000009,23.430000000000859,2022-12-30 00:00:00.414866 UTC
98,98,7,84,PF,2018-02-19 11:29:00 UTC,110694.89189999997,103238.16999999997,2019-12-04 08:10:57 UTC
100,100,7,84,PF,2017-03-10 15:18:00 UTC,26815.902000000002,25875.000000000004,2022-12-30 00:00:00.976909 UTC
117,117,7,84,PF,2022-06-22 10:15:00 UTC,61939.956899999976,61304.339999999975,2022-12-29 23:59:59.413867 UTC
122,122,7,84,PF,2016-10-02 11:23:00 UTC,24.674199999999971,11.879999999999971,2019-02-18 13:05:43 UTC
128,128,7,84,PF,2018-05-22 12:30:00 UTC,8.5986000000027545,264.73000000000269,2022-12-29 23:59:59.447373 UTC
133,133,7,84,PF,2022-12-22 10:05:00 UTC,264.91360000000066,163.95000000000059,2023-01-15 06:14:44.988615 UTC
137,137,7,84,PF,2017-01-06 14:34:00 UTC,67907.370600000038,62273.860000000022,2022-12-13 01:27:39 UTC
150,150,7,84,PF,2021-11-04 11:27:00 UTC,30578.582999999991,29116.169999999991,2022-12-29 23:59:59.875489 UTC
151,151,7,84,PF,2018-03-09 15:53:00 UTC,29082.297799999989,27325.62999999999,2022-07-16 07:45:02 UTC
159,159,7,84,PF,2022-06-24 13:01:00 UTC,435.89519999999953,410.80999999999955,2022-12-30 00:00:00.530312 UTC
174,174,7,84,PF,2017-04-21 15:02:00 UTC,23287.877999999997,21444.249999999996,2022-09-14 20:46:48 UTC
181,181,7,84,PF,2021-06-08 15:03:00 UTC,32738.632400000006,30918.080000000005,2022-12-29 23:51:04 UTC
204,204,7,84,PF,2021-02-23 16:46:00 UTC,7630.231,7643.5,2022-12-27 08:55:17 UTC
247,247,7,84,PF,2019-07-25 14:05:00 UTC,92174.679200000028,85291.460000000021,2022-12-29 23:59:59.872999 UTC
256,256,7,84,PF,2020-04-28 16:46:00 UTC,3.880000000000162,494.70000000000016,2022-11-02 17:44:43 UTC
262,262,7,84,PF,2019-10-19 11:14:00 UTC,78324.900000000009,78285.280000000013,2022-12-30 00:00:00.641084 UTC
272,272,7,84,PF,2021-08-25 10:48:00 UTC,185905.51350000003,177022.98,2022-12-29 23:59:59.90242 UTC
281,281,7,84,PF,2016-06-27 15:06:00 UTC,1034.3500000000004,669.55000000000041,2022-12-30 00:00:00.171235 UTC
296,296,7,84,PF,2016-07-03 11:32:00 UTC,14857.754400000007,12292.180000000006,2022-07-30 14:40:55 UTC
311,311,7,84,PF,2021-10-13 12:56:00 UTC,2741.6503000000012,1066.0900000000008,2022-12-29 23:59:59.205706 UTC
318,318,7,84,PF,2017-03-06 12:50:00 UTC,49763.069999999985,49705.319999999985,2022-12-29 23:59:59.592804 UTC
330,330,7,84,PF,2022-06-11 15:44:00 UTC,25535.142000000018,23786.800000000017,2022-12-29 23:59:59.324736 UTC
334,334,7,84,PF,2016-10-08 11:12:00 UTC,20727.579999999994,20722.599999999995,2022-12-30 00:00:00.877463 UTC
349,349,7,84,PF,2019-01-07 15:47:00 UTC,28053.588999999989,26634.399999999987,2022-12-29 23:14:40 UTC
406,406,7,84,PF,2017-08-25 13:16:00 UTC,4672.4544000000024,4835.9100000000035,2022-12-29 23:59:10 UTC
439,439,7,84,PF,2019-05-18 11:42:00 UTC,1.2210000000003394,4032.2100000000005,2022-12-29 23:59:59.300289 UTC
478,478,7,84,PF,2022-06-03 10:52:00 UTC,36880.0032,38096.67,2022-12-30 00:00:00.309508 UTC
489,489,7,84,PF,2019-08-04 13:50:00 UTC,230.9075999999998,139.4699999999998,2022-12-29 23:59:59.583176 UTC
493,493,7,84,PF,2017-12-19 16:53:00 UTC,17359.5204,15370.330000000002,2022-12-30 00:00:00.916154 UTC
494,494,7,84,PF,2019-09-05 11:39:00 UTC,353.71199999999976,308.36999999999978,2022-12-29 23:57:44 UTC
508,508,7,84,PF,2019-05-18 14:07:00 UTC,14898.659999999994,14102.079999999993,2022-12-30 00:00:00.042409 UTC
519,519,7,84,PF,2021-09-14 11:54:00 UTC,797.46240000000023,187.19000000000028,2022-12-29 23:55:54 UTC
536,536,7,84,PF,2020-12-09 14:29:00 UTC,457.35500000000008,1236.6000000000001,2022-12-30 00:00:00.975642 UTC
561,561,7,84,PF,2019-01-20 12:19:00 UTC,9182.9907000000076,8913.9700000000066,2022-06-24 08:29:45 UTC
572,572,7,84,PF,2021-09-21 16:34:00 UTC,26.108000000000239,5.7300000000002207,2022-12-29 23:59:59.148259 UTC
589,589,7,84,PF,2018-09-13 13:09:00 UTC,74008.7239,71872.799999999988,2020-06-04 21:51:06 UTC
593,593,7,84,PF,2019-01-12 10:56:00 UTC,56788.446299999989,57631.09,2022-12-29 23:59:59.736375 UTC
607,607,7,84,PF,2015-12-04 11:48:00 UTC,1963.9691999999995,1855.3899999999996,2018-09-08 03:23:55 UTC
618,618,7,84,PF,2018-12-14 11:23:00 UTC,11413.906399999996,10896.789999999995,2020-05-13 12:18:10 UTC
627,627,7,84,PF,2020-12-14 13:51:00 UTC,143.33550000000008,11.61000000000007,2022-12-29 23:59:59.510087 UTC
645,645,7,84,PF,2022-05-24 13:33:00 UTC,296.44169999999951,270.08999999999952,2022-12-30 00:00:00.157528 UTC
658,658,7,84,PF,2017-02-07 12:10:00 UTC,10623.523400000002,10255.330000000002,2019-09-20 20:58:34 UTC
660,660,7,84,PF,2022-10-28 14:34:00 UTC,64380.388799999964,61857.219999999965,2022-12-30 00:00:00.202916 UTC
663,663,7,84,PF,2020-07-21 14:21:00 UTC,318.79119999999983,209.44999999999982,2022-12-29 23:59:59.30429 UTC
682,682,7,84,PF,2020-10-14 16:53:00 UTC,20.308200000000344,225.71000000000032,2022-12-30 00:00:00.673322 UTC
695,695,7,84,PF,2021-04-18 15:39:00 UTC,18491.938500000011,17175.37000000001,2022-12-30 00:00:00.577676 UTC
708,708,7,84,PF,2020-07-19 11:21:00 UTC,959.20800000000816,770.500000000008,2022-11-04 04:20:04 UTC
729,729,7,84,PF,2020-08-21 10:13:00 UTC,267.79119999999995,223.20999999999992,2022-12-29 23:59:37 UTC
734,734,7,84,PF,2020-08-17 15:00:00 UTC,1021.1031999999918,953.1899999999921,2022-12-30 00:00:00.912619 UTC
745,745,7,84,PF,2017-04-23 15:36:00 UTC,24507.8028,22446.31,2022-12-30 00:00:00.182844 UTC
803,803,7,84,PF,2021-11-17 12:01:00 UTC,71217.55220000002,67168.87000000001,2022-12-29 23:59:59.437175 UTC
822,822,7,84,PF,2022-12-16 15:58:00 UTC,238.97000000000006,212.94000000000005,2023-01-04 07:55:58.325386 UTC
827,827,7,84,PF,2022-10-24 14:44:00 UTC,107556.2928,99308.12999999999,2022-12-30 00:00:00.038647 UTC
860,860,7,84,PF,2021-04-15 14:16:00 UTC,41005.77479999997,37774.109999999971,2022-12-29 23:59:59.493746 UTC
882,882,7,84,PF,2020-09-20 12:10:00 UTC,12488.900000000011,12478.81000000001,2022-12-29 23:59:59.861598 UTC
884,884,7,84,PF,2017-08-06 11:01:00 UTC,13113.031999999988,12932.069999999989,2022-12-29 23:43:26 UTC
893,893,7,84,PF,2022-07-19 13:30:00 UTC,310.48,298.54,2022-12-29 23:59:59.983608 UTC
929,929,7,84,PF,2019-02-27 13:07:00 UTC,34456.312800000014,32992.260000000017,2022-11-13 05:06:34 UTC
942,942,7,84,PF,2015-10-24 15:54:00 UTC,48.257500000001485,292.65000000000151,2021-07-27 13:03:47 UTC
944,944,7,84,PF,2020-05-09 11:42:00 UTC,18246.871800000012,16570.430000000011,2022-12-30 00:00:00.292822 UTC
948,948,7,84,PF,2016-09-25 15:39:00 UTC,22981.421399999992,23251.529999999992,2022-12-30 00:00:00.750961 UTC
959,959,7,84,PF,2022-06-07 12:06:00 UTC,9579.724000000002,10044.110000000002,2022-12-29 23:59:59.868973 UTC
964,964,7,84,PF,2021-06-24 14:15:00 UTC,938.70000000000073,17.600000000000705,2022-12-29 23:59:59.423736 UTC
969,969,7,84,PF,2020-10-18 10:41:00 UTC,19705.8364,19084.52,2022-12-30 00:00:00.563535 UTC
986,986,7,84,PF,2016-01-23 12:45:00 UTC,3674.6115000000027,3468.3300000000022,2019-01-19 05:34:40 UTC
999,999,7,84,PF,2017-08-25 15:13:00 UTC,18697.456800000007,18628.420000000006,2022-12-29 23:59:59.752141 UTC
12,12,7,85,PF,2016-01-13 12:28:00 UTC,437.28880000000157,405.4100000000015,2022-12-29 23:59:58 UTC
13,13,7,85,PF,2022-12-16 11:20:00 UTC,229.77899999999957,212.49999999999957,2023-01-08 07:02:40.717016 UTC
20,20,7,85,PF,2021-05-20 15:06:00 UTC,50155.812200000008,49629.640000000007,2022-12-29 23:59:59.134153 UTC
58,58,7,85,PF,2017-11-02 12:54:00 UTC,55549.86299999999,57199.63,2022-12-30 00:00:00.41749 UTC
63,63,7,85,PF,2019-04-10 12:23:00 UTC,2354.249400000002,2160.9900000000016,2022-12-30 00:00:00.08759 UTC
91,91,7,85,PF,2020-02-17 10:45:00 UTC,51889.378800000006,50612.740000000005,2022-12-29 23:59:30 UTC
123,123,7,85,PF,2021-10-16 15:35:00 UTC,308.13139999999993,186.78999999999994,2022-12-29 23:59:59.004416 UTC
182,182,7,85,PF,2020-11-04 12:06:00 UTC,6257.1899999999978,6395.6899999999978,2022-12-29 23:59:59.937321 UTC
273,273,7,85,PF,2020-04-27 11:42:00 UTC,65.488500000000172,29.700000000000159,2022-12-30 00:00:00.680274 UTC
308,308,7,85,PF,2018-06-26 14:23:00 UTC,28868.039600000007,26440.840000000007,2022-12-30 00:00:00.775337 UTC
314,314,7,85,PF,2017-02-11 12:07:00 UTC,19172.348000000009,17788.250000000007,2022-12-23 08:14:19 UTC
324,324,7,85,PF,2022-01-11 15:19:00 UTC,123.13560000000157,103.13000000000146,2022-12-30 00:00:00.277362 UTC
335,335,7,85,PF,2022-01-02 11:09:00 UTC,751.06500000000017,709.01000000000022,2022-12-29 23:59:59.05189 UTC
337,337,7,85,PF,2017-08-03 14:16:00 UTC,36506.966399999976,37852.089999999975,2022-12-29 08:42:23 UTC
338,338,7,85,PF,2016-03-07 14:26:00 UTC,185276.12189999997,179836.58999999994,2022-12-30 00:00:00.75186 UTC
345,345,7,85,PF,2017-12-08 13:24:00 UTC,11346.320999999994,10598.119999999995,2022-12-30 00:00:00.302612 UTC
348,348,7,85,PF,2018-03-03 11:58:00 UTC,51345.403599999991,48405.149999999987,2021-10-06 04:37:41 UTC
367,367,7,85,PF,2015-08-21 11:07:00 UTC,15067.750499999995,15142.779999999995,2021-11-06 12:28:06 UTC
369,369,7,85,PF,2022-10-09 11:31:00 UTC,2372.7955999999986,2392.1399999999985,2022-12-30 00:00:00.630579 UTC
378,378,7,85,PF,2018-03-18 12:36:00 UTC,1483.7993,1454.9899999999998,2020-12-28 07:37:42 UTC
384,384,7,85,PF,2022-03-10 13:20:00 UTC,26811.230400000004,25982.420000000006,2022-12-29 23:59:59.194529 UTC
391,391,7,85,PF,2020-06-21 11:39:00 UTC,221113.68240000005,215962.42000000004,2022-10-16 07:03:56 UTC
392,392,7,85,PF,2015-12-26 15:09:00 UTC,4970.3188,4563.98,2019-09-23 00:15:52 UTC
396,396,7,85,PF,2021-09-24 11:11:00 UTC,7540.1086000000005,7091.6500000000005,2022-12-30 00:00:00.66657 UTC
397,397,7,85,PF,2018-10-13 10:51:00 UTC,40026.369599999976,36169.339999999975,2022-12-29 22:02:26 UTC
409,409,7,85,PF,2015-11-08 14:10:00 UTC,17764.6188,18283.47,2021-04-07 14:37:17 UTC
458,458,7,85,PF,2017-07-02 14:47:00 UTC,55600.617600000034,57884.810000000041,2022-12-29 23:59:59.14525 UTC
463,463,7,85,PF,2017-04-02 13:32:00 UTC,13633.897199999987,13891.759999999987,2020-11-08 15:13:48 UTC
465,465,7,85,PF,2017-10-07 14:54:00 UTC,6002.1719999999987,6030.1899999999987,2021-08-25 16:37:01 UTC
469,469,7,85,PF,2018-09-27 11:50:00 UTC,43152.17300000001,45107.740000000013,2022-12-29 23:59:59.897207 UTC
471,471,7,85,PF,2022-10-20 16:02:00 UTC,592.73410000000024,529.5300000000002,2022-12-29 23:59:59.822754 UTC
483,483,7,85,PF,2022-10-23 11:12:00 UTC,59749.5076,56176.709999999992,2022-12-30 00:00:00.904481 UTC
502,502,7,85,PF,2021-12-19 15:05:00 UTC,58387.635899999994,58427.81,2022-12-30 00:00:00.447584 UTC
503,503,7,85,PF,2020-11-25 13:30:00 UTC,5085.3528,5111.28,2022-12-29 23:59:59.909101 UTC
511,511,7,85,PF,2018-11-07 11:57:00 UTC,36503.113499999978,38393.279999999977,2022-12-18 17:28:23 UTC
522,522,7,85,PF,2016-11-05 13:26:00 UTC,1004.8938000000005,377.69000000000051,2021-01-25 19:40:47 UTC
524,524,7,85,PF,2019-11-02 11:32:00 UTC,75259.851600000038,70788.36000000003,2022-12-29 23:53:37 UTC
609,609,7,85,PF,2017-05-14 15:03:00 UTC,57623.745200000012,58782.090000000011,2021-09-04 06:56:17 UTC
619,619,7,85,PF,2020-04-02 14:43:00 UTC,11.71800000000019,789.1600000000002,2022-05-21 03:34:21 UTC
675,675,7,85,PF,2019-04-24 13:55:00 UTC,43784.879400000005,40696.790000000008,2022-12-30 00:00:00.544625 UTC
694,694,7,85,PF,2022-04-07 14:35:00 UTC,137.4449999999996,98.6699999999996,2022-12-29 23:59:59.153504 UTC
696,696,7,85,PF,2021-12-24 13:02:00 UTC,331.3232999999999,133.8899999999999,2022-12-29 23:59:59.365934 UTC
719,719,7,85,PF,2016-08-16 13:16:00 UTC,13048.585500000005,13317.150000000005,2019-12-20 19:18:15 UTC
724,724,7,85,PF,2019-08-07 13:31:00 UTC,1378.0013999999992,1349.5399999999993,2022-09-14 05:40:11 UTC
731,731,7,85,PF,2017-07-21 11:57:00 UTC,857.75369999999839,512.92999999999847,2022-12-26 20:38:55 UTC
772,772,7,85,PF,2017-06-08 11:13:00 UTC,53692.837200000009,50042.79,2021-11-12 13:19:09 UTC
777,777,7,85,PF,2022-01-07 13:03:00 UTC,1200.7610999999988,577.58999999999878,2022-12-29 23:59:59.536609 UTC
791,791,7,85,PF,2015-10-21 13:49:00 UTC,5609.5092000000059,4787.1900000000051,2022-12-27 23:54:19 UTC
795,795,7,85,PF,2022-02-25 15:08:00 UTC,100.63640000000025,51.65000000000024,2022-12-29 23:59:59.852052 UTC
806,806,7,85,PF,2018-05-02 13:32:00 UTC,584.9799999999999,576.95999999999992,2022-12-29 23:48:23 UTC
811,811,7,85,PF,2018-08-06 11:04:00 UTC,7630.793999999989,7722.4499999999889,2022-08-24 03:53:49 UTC
812,812,7,85,PF,2018-10-24 12:26:00 UTC,15943.420799999996,16354.829999999996,2022-06-29 15:52:37 UTC
823,823,7,85,PF,2022-01-18 12:45:00 UTC,383.59260000000006,357.2700000000001,2022-12-29 23:59:59.916742 UTC
847,847,7,85,PF,2017-10-23 12:25:00 UTC,84.565799999999925,35.299999999999933,2022-08-18 01:29:44 UTC
908,908,7,85,PF,2021-04-02 10:22:00 UTC,121.06639999999992,146.4899999999999,2022-12-29 23:59:59.051283 UTC
933,933,7,85,PF,2015-08-12 13:49:00 UTC,18663.663799999991,17579.489999999991,2017-10-10 15:46:46 UTC
965,965,7,85,PF,2016-08-28 14:28:00 UTC,321.13400000000058,411.6400000000005,2022-12-30 00:00:00.792144 UTC
976,976,7,85,PF,2015-09-16 15:49:00 UTC,68294.771999999968,64946.459999999963,2019-08-14 20:05:43 UTC
32,32,7,86,PF,2017-12-14 14:59:00 UTC,17618.681600000011,16884.650000000009,2020-10-04 07:29:28 UTC
88,88,7,86,PF,2020-10-07 14:15:00 UTC,13428.2208,13974.82,2022-12-29 23:59:59.422843 UTC
99,99,7,86,PF,2017-10-14 12:58:00 UTC,6519.9999999999955,6492.1999999999953,2022-12-30 00:00:00.121381 UTC
101,101,7,86,PF,2018-11-05 14:17:00 UTC,111513.0388,105076.54,2022-12-29 23:44:00 UTC
121,121,7,86,PF,2021-02-08 11:22:00 UTC,560.09200000000033,167.85000000000031,2022-12-29 23:59:59.126199 UTC
156,156,7,86,PF,2018-09-03 15:21:00 UTC,77724.42,77618.77,2021-08-29 14:31:08 UTC
184,184,7,86,PF,2018-11-12 13:09:00 UTC,30326.431999999997,31954.14,2022-12-30 00:00:00.746947 UTC
194,194,7,86,PF,2016-12-18 14:20:00 UTC,6724.2317999999959,6042.2499999999955,2021-12-11 04:38:39 UTC
214,214,7,86,PF,2017-04-04 14:29:00 UTC,62.298600000000107,51.560000000000109,2022-12-29 23:59:59.589471 UTC
219,219,7,86,PF,2022-02-17 10:52:00 UTC,45527.320999999996,46013.39,2022-12-30 00:00:00.69418 UTC
236,236,7,86,PF,2020-02-25 11:42:00 UTC,21089.260799999993,21928.039999999994,2022-12-29 23:59:59.882864 UTC
268,268,7,86,PF,2016-07-06 16:25:00 UTC,745.34719999999925,548.67999999999927,2022-04-21 03:27:50 UTC
282,282,7,86,PF,2017-10-03 12:41:00 UTC,156.65500000000011,78.300000000000111,2022-12-30 00:00:00.158915 UTC
287,287,7,86,PF,2020-07-20 13:04:00 UTC,37008.844799999992,38511.37999999999,2022-12-29 23:59:59.21128 UTC
305,305,7,86,PF,2021-07-13 13:43:00 UTC,275.73900000000344,187.48000000000323,2022-12-30 00:00:00.012666 UTC
336,336,7,86,PF,2020-10-18 13:03:00 UTC,5.0610999999997155,33.559999999999732,2022-12-30 00:00:00.340335 UTC
344,344,7,86,PF,2022-05-25 13:35:00 UTC,142.33570000000012,26.170000000000115,2022-12-29 23:59:59.41915 UTC
400,400,7,86,PF,2018-04-21 15:16:00 UTC,27.315199999999887,9013.16,2022-12-29 23:59:59.930257 UTC
401,401,7,86,PF,2020-12-18 11:53:00 UTC,51461.899999999987,51296.899999999987,2022-08-07 02:42:20 UTC
403,403,7,86,PF,2020-03-17 13:11:00 UTC,53898.489400000006,50265.66,2022-12-29 23:59:59.751958 UTC
